duration,num_voted_users,num_critic_for_reviews,movie_facebook_likes,imdb_score,budget,gross,title_year,director_name,movie_title
103.0,66593.0,172.0,31000.0,,,142614158.0,2011.0,Raja Gosnell,The Smurfs 
76.0,13581.0,104.0,304.0,5.4,110000000.0,50026353.0,2004.0,Will Finn,Home on the Range 
120.0,44296.0,181.0,12000.0,5.8,110000000.0,66002193.0,2016.0,,Allegiant 
127.0,254841.0,327.0,36000.0,7.1,110000000.0,85463309.0,2011.0,Shawn Levy,
105.0,27257.0,125.0,0.0,5.4,105000000.0,71017784.0,2013.0,Raja Gosnell,The Smurfs 2 
121.0,60573.0,79.0,894.0,3.7,160000000.0,48068396.0,1997.0,,Speed 2: Cruise Control 
114.0,184561.0,326.0,,,110000000.0,61656849.0,2013.0,,Ender's Game 
129.0,336235.0,354.0,0.0,7.2,110000000.0,134520804.0,2007.0,Len Wiseman,Live Free or Die Hard 
,,297.0,21000.0,8.8,93000000.0,313837577.0,,Peter Jackson,The Lord of the Rings: The Fellowship of the Ring 
120.0,68720.0,,0.0,5.8,110000000.0,24004159.0,2004.0,,Around the World in 80 Days 
165.0,79186.0,174.0,0.0,6.8,107000000.0,58183966.0,2001.0,,Ali 
82.0,36033.0,109.0,946.0,3.8,109000000.0,100446895.0,2003.0,Bo Welch,The Cat in the Hat 
115.0,,225.0,0.0,7.1,120000000.0,144795350.0,2004.0,Alex Proyas,"I, Robot "
194.0,217373.0,,0.0,,,47396698.0,2005.0,Ridley Scott,Kingdom of Heaven 
84.0,94172.0,101.0,0.0,,133000000.0,140015224.0,1999.0,Rob Minkoff,
97.0,89351.0,228.0,5000.0,7.1,105000000.0,104374107.0,2009.0,Ron Clements,The Princess and the Frog 
,472488.0,568.0,153000.0,8.1,,228430993.0,2015.0,Ridley Scott,The Martian 
22.0,6.0,,0.0,7.2,,,,Christopher Barnard,
136.0,263329.0,257.0,0.0,6.9,126000000.0,35799026.0,2005.0,Michael Bay,The Island 
104.0,4102.0,62.0,53.0,,90000000.0,6712451.0,2001.0,Peter Chelsom,Town & Country 
127.0,218341.0,175.0,0.0,6.5,90000000.0,101643008.0,2000.0,Dominic Sena,Gone in Sixty Seconds 
171.0,982637.0,,21000.0,8.5,103000000.0,187670866.0,2000.0,Ridley Scott,
145.0,399651.0,252.0,0.0,7.7,102000000.0,132014112.0,2002.0,Steven Spielberg,Minority Report 
,387616.0,232.0,0.0,7.4,100000000.0,261970615.0,2002.0,Chris Columbus,Harry Potter and the Chamber of Secrets 
144.0,,400.0,0.0,,150000000.0,167007184.0,2006.0,Martin Campbell,Casino Royale 
119.0,,230.0,0.0,5.7,100000000.0,180011740.0,2001.0,Tim Burton,Planet of the Apes 
,744891.0,210.0,13000.0,8.5,102000000.0,204843350.0,1991.0,James Cameron,Terminator 2: Judgment Day 
140.0,230931.0,357.0,0.0,7.0,100000000.0,97030725.0,2009.0,,Public Enemies 
176.0,324671.0,,0.0,7.8,100000000.0,130127620.0,2007.0,Ridley Scott,American Gangster 
141.0,190439.0,,0.0,7.2,115000000.0,146282411.0,1994.0,James Cameron,True Lies 
106.0,149998.0,267.0,0.0,6.4,100000000.0,65452312.0,,Tony Scott,The Taking of Pelham 1 2 3 
98.0,85531.0,180.0,0.0,5.5,100000000.0,148383780.0,,Paul Weitz,Little Fockers 
116.0,189806.0,265.0,16000.0,6.7,100000000.0,119219978.0,2010.0,Adam McKay,The Other Guys 
115.0,84424.0,81.0,0.0,6.1,100000000.0,101228120.0,1996.0,,Eraser 
165.0,955174.0,765.0,199000.0,8.5,100000000.0,162804648.0,2012.0,Quentin Tarantino,Django Unchained 
91.0,102933.0,80.0,0.0,6.9,100000000.0,100117603.0,1996.0,Gary Trousdale,The Hunchback of Notre Dame 
78.0,128285.0,141.0,0.0,7.3,100000000.0,89296573.0,2000.0,Mark Dindal,The Emperor's New Groove 
103.0,246803.0,383.0,108000.0,6.7,,85017401.0,2012.0,Simon West,
131.0,255447.0,193.0,0.0,6.9,100000000.0,173005002.0,2004.0,Jon Turteltaub,National Treasure 
104.0,108076.0,170.0,0.0,5.1,100000000.0,,2006.0,Stefen Fangmeier,
101.0,87677.0,333.0,11000.0,6.8,100000000.0,77222184.0,2009.0,Spike Jonze,Where the Wild Things Are 
111.0,,256.0,24000.0,,150000000.0,34964818.0,2015.0,Joe Wright,Pan 
,85833.0,203.0,17000.0,,100000000.0,107515297.0,2013.0,Chris Wedge,Epic 
103.0,176598.0,321.0,25000.0,,100000000.0,67631157.0,2010.0,Florian Henckel von Donnersmarck,The Tourist 
121.0,89509.0,174.0,2000.0,5.7,83000000.0,66862068.0,1999.0,Peter Hyams,End of Days 
143.0,400292.0,166.0,14000.0,8.0,100000000.0,57366262.0,2006.0,Edward Zwick,Blood Diamond 
240.0,780588.0,606.0,138000.0,8.2,100000000.0,116866727.0,,Martin Scorsese,
121.0,190786.0,144.0,0.0,5.4,100000000.0,184031112.0,1995.0,Joel Schumacher,
129.0,221521.0,192.0,0.0,,105000000.0,54700065.0,1997.0,Paul Verhoeven,Starship Troopers 
172.0,284825.0,511.0,124000.0,,102000000.0,27098580.0,2012.0,Tom Tykwer,
101.0,65785.0,188.0,16000.0,7.0,80000000.0,55673333.0,2010.0,Zack Snyder,Legend of the Guardians: The Owls of Ga'Hoole 
87.0,87451.0,212.0,0.0,3.3,100000000.0,40198710.0,2004.0,Pitof,Catwoman 
,115687.0,245.0,21000.0,6.0,100000000.0,72660029.0,2014.0,Brett Ratner,Hercules 
95.0,71527.0,127.0,0.0,7.1,140000000.0,38120554.0,,,Treasure Planet 
102.0,52029.0,167.0,0.0,5.4,100000000.0,49392095.0,2009.0,Brad Silberling,Land of the Lost 
131.0,127258.0,320.0,56000.0,6.1,90000000.0,39292022.0,2014.0,Patrick Hughes,The Expendables 3 
114.0,33953.0,163.0,37000.0,5.3,105000000.0,28772222.0,,Ericson Core,Point Break 
94.0,40751.0,,881.0,2.2,84000000.0,17010646.0,2005.0,Lawrence Guterman,Son of the Mask 
122.0,71782.0,,27000.0,7.0,100000000.0,24985612.0,2015.0,Ron Howard,In the Heart of the Sea 
95.0,20295.0,66.0,416.0,3.8,100000000.0,4411102.0,2002.0,Ron Underwood,The Adventures of Pluto Nash 
115.0,110364.0,266.0,0.0,6.9,100000000.0,35024475.0,2010.0,Paul Greengrass,Green Zone 
88.0,27918.0,208.0,,7.2,,130174897.0,2015.0,Steve Martino,The Peanuts Movie 
110.0,18697.0,97.0,578.0,7.3,10000000.0,10200000.0,1997.0,David Mamet,The Spanish Prisoner 
130.0,248045.0,202.0,0.0,6.3,98000000.0,202007640.0,2001.0,Stephen Sommers,
216.0,314033.0,233.0,0.0,7.5,100000000.0,77679638.0,,Martin Scorsese,Gangs of New York 
,,136.0,13000.0,7.6,94000000.0,9213.0,2011.0,Yimou Zhang,The Flowers of War 
85.0,54077.0,154.0,0.0,,100000000.0,58867694.0,2007.0,Ash Brannon,Surf's Up 
93.0,49739.0,169.0,0.0,5.2,90000000.0,59475623.0,2004.0,Frank Oz,The Stepford Wives 
152.0,292022.0,200.0,10000.0,7.7,92000000.0,108638745.0,2001.0,Ridley Scott,Black Hawk Down 
85.0,106790.0,,18000.0,,95000000.0,86897182.0,2012.0,Jay Roach,The Campaign 
,343274.0,173.0,18000.0,,93000000.0,63540020.0,1997.0,Luc Besson,The Fifth Element 
146.0,,221.0,0.0,,100000000.0,,2010.0,Michael Patrick King,Sex and the City 2 
89.0,58300.0,82.0,0.0,6.9,95000000.0,50802661.0,2000.0,Bibo Bergeron,The Road to El Dorado 
88.0,145321.0,,14000.0,6.6,95000000.0,161317423.0,2012.0,Steve Martino,
105.0,103737.0,343.0,56000.0,7.0,,201148159.0,2015.0,Kenneth Branagh,Cinderella 
135.0,125109.0,308.0,16000.0,6.7,65000000.0,43982842.0,2009.0,Peter Jackson,
,692482.0,301.0,,8.2,94000000.0,,2003.0,Andrew Stanton,
192.0,1215718.0,328.0,16000.0,8.9,94000000.0,377019252.0,2003.0,Peter Jackson,The Lord of the Rings: The Return of the King 
172.0,1100446.0,294.0,10000.0,8.7,94000000.0,340478898.0,2002.0,Peter Jackson,The Lord of the Rings: The Two Towers 
102.0,54501.0,175.0,16000.0,5.5,95000000.0,17176900.0,,,Seventh Son 
100.0,,199.0,0.0,5.7,115000000.0,131144183.0,2001.0,Simon West,Lara Croft: Tomb Raider 
119.0,172707.0,355.0,37000.0,,100000000.0,23014504.0,2014.0,Wally Pfister,Transcendence 
92.0,219501.0,198.0,0.0,5.9,93000000.0,181166115.0,2001.0,Joe Johnston,Jurassic Park III 
105.0,403836.0,529.0,47000.0,7.6,93000000.0,,2011.0,Rupert Wyatt,
107.0,68935.0,198.0,0.0,6.6,90000000.0,71148699.0,2008.0,Mark Waters,The Spiderwick Chronicles 
101.0,165618.0,412.0,66000.0,5.3,92000000.0,67344392.0,2013.0,John Moore,A Good Day to Die Hard 
137.0,16832.0,106.0,701.0,6.0,107000000.0,22406362.0,2004.0,John Lee Hancock,The Alamo 
115.0,479166.0,283.0,0.0,8.0,,261437578.0,2004.0,Brad Bird,The Incredibles 
124.0,21102.0,61.0,1000.0,,98000000.0,11000000.0,1995.0,Renny Harlin,Cutthroat Island 
118.0,,217.0,9000.0,5.9,95000000.0,88761720.0,2010.0,,Percy Jackson & the Olympians: The Lightning Thief 
98.0,403014.0,175.0,,7.3,90000000.0,250147615.0,1997.0,Barry Sonnenfeld,Men in Black 
82.0,385871.0,191.0,0.0,7.9,,245823397.0,1999.0,John Lasseter,Toy Story 2 
98.0,149947.0,316.0,18000.0,6.8,100000000.0,81557479.0,2010.0,,Unstoppable 
90.0,160440.0,127.0,0.0,6.6,90000000.0,226138454.0,2001.0,,Rush Hour 2 
,98403.0,,0.0,,100000000.0,155370362.0,2000.0,Robert Zemeckis,What Lies Beneath 
90.0,152601.0,191.0,0.0,7.0,100000000.0,124870275.0,2009.0,,Cloudy with a Chance of Meatballs 
94.0,166791.0,188.0,0.0,7.0,90000000.0,196573705.0,2009.0,Carlos Saldanha,Ice Age: Dawn of the Dinosaurs 
114.0,236421.0,362.0,70000.0,7.3,90000000.0,58229120.0,2013.0,Ben Stiller,The Secret Life of Walter Mitty 
94.0,145350.0,181.0,0.0,5.5,,,2000.0,McG,Charlie's Angels 
151.0,873649.0,352.0,29000.0,8.5,90000000.0,132373442.0,2006.0,Martin Scorsese,The Departed 
88.0,171792.0,143.0,12000.0,7.5,90000000.0,120618403.0,1998.0,Tony Bancroft,
121.0,307539.0,308.0,0.0,7.0,92000000.0,110416702.0,2008.0,Ben Stiller,Tropic Thunder 
158.0,,517.0,54000.0,7.8,90000000.0,102515793.0,2011.0,David Fincher,The Girl with the Dragon Tattoo 
128.0,299258.0,148.0,0.0,7.6,90000000.0,100012500.0,1995.0,John McTiernan,Die Hard with a Vengeance 
128.0,477300.0,415.0,20000.0,7.6,90000000.0,209019489.0,2009.0,Guy Ritchie,Sherlock Holmes 
141.0,57.0,1.0,0.0,6.1,,,2016.0,Timur Bekmambetov,Ben-Hur 
95.0,72591.0,146.0,,6.8,120000000.0,84037039.0,2001.0,Gary Trousdale,Atlantis: The Lost Empire 
92.0,,70.0,0.0,5.0,90000000.0,85884815.0,2015.0,Walt Becker,Alvin and the Chipmunks: The Road Chip 
121.0,183247.0,269.0,0.0,7.1,75000000.0,83077470.0,,Bryan Singer,
113.0,156348.0,198.0,0.0,5.5,90000000.0,100018837.0,2008.0,Dennis Dugan,You Don't Mess with the Zohan 
106.0,89770.0,,39000.0,5.6,88000000.0,78747585.0,2015.0,Chris Columbus,Pixels 
146.0,238747.0,281.0,11000.0,7.1,100000000.0,78616689.0,2001.0,Steven Spielberg,A.I. Artificial Intelligence 
88.0,32049.0,122.0,988.0,4.9,90000000.0,75817994.0,,Rob Minkoff,The Haunted Mansion 
150.0,200556.0,159.0,15000.0,7.4,90000000.0,100853835.0,1997.0,Robert Zemeckis,Contact 
119.0,101834.0,180.0,0.0,5.7,95000000.0,73209340.0,2000.0,Paul Verhoeven,Hollow Man 
128.0,86152.0,,0.0,6.4,80000000.0,72515360.0,2005.0,Sydney Pollack,The Interpreter 
106.0,86627.0,183.0,28000.0,5.9,90000000.0,68558662.0,2013.0,Thor Freudenthal,Percy Jackson: Sea of Monsters 
117.0,102747.0,157.0,0.0,5.5,95000000.0,65653758.0,2003.0,Jan de Bont,Lara Croft Tomb Raider: The Cradle of Life 
129.0,40862.0,196.0,15000.0,6.9,90000000.0,64685359.0,2016.0,Jon M. Chu,Now You See Me 2 
116.0,52136.0,64.0,,6.2,68000000.0,61355436.0,,Phillip Noyce,The Saint 
114.0,121259.0,142.0,0.0,7.0,92000000.0,26871.0,2001.0,Tony Scott,Spy Game 
,60467.0,181.0,0.0,5.6,90000000.0,60874615.0,2000.0,,Mission to Mars 
96.0,165333.0,,19000.0,7.0,90000000.0,143618384.0,2011.0,Carlos Saldanha,Rio 
132.0,87785.0,93.0,0.0,6.8,100000000.0,58220776.0,1999.0,Chris Columbus,Bicentennial Man 
104.0,58227.0,,2000.0,5.4,90000000.0,47474112.0,1997.0,Mick Jackson,
111.0,45602.0,66.0,979.0,6.1,86000000.0,,1997.0,Alan J. Pakula,The Devil's Own 
138.0,49311.0,136.0,0.0,6.7,100000000.0,35168677.0,2002.0,Kathryn Bigelow,K-19: The Widowmaker 
100.0,110486.0,369.0,41000.0,4.3,120000000.0,56114221.0,2015.0,Josh Trank,Fantastic Four 
129.0,113065.0,166.0,0.0,6.9,20000000.0,37567440.0,1982.0,John Milius,Conan the Barbarian 
144.0,148238.0,201.0,0.0,8.0,88000000.0,61644321.0,2005.0,Ron Howard,Cinderella Man 
110.0,2508.0,,788.0,4.4,90000000.0,190562.0,2010.0,Andrey Konchalovskiy,The Nutcracker in 3D 
140.0,57661.0,175.0,0.0,7.3,,120147445.0,2003.0,Gary Ross,Seabiscuit 
113.0,144053.0,114.0,0.0,6.3,92000000.0,241688385.0,1996.0,,Twister 
106.0,,187.0,,6.7,38000000.0,144512310.0,2001.0,Rob Cohen,The Fast and the Furious 
143.0,394317.0,,23000.0,7.7,90000000.0,233630478.0,2000.0,Robert Zemeckis,Cast Away 
108.0,132501.0,206.0,0.0,6.5,,197992827.0,2006.0,George Miller,Happy Feet 
108.0,348232.0,239.0,0.0,7.8,,,2004.0,Paul Greengrass,The Bourne Supremacy 
124.0,146134.0,142.0,,,85000000.0,172620724.0,1997.0,Wolfgang Petersen,Air Force One 
116.0,402645.0,186.0,0.0,7.8,85000000.0,183405771.0,2001.0,Steven Soderbergh,Ocean's Eleven 
110.0,88542.0,228.0,19000.0,5.8,75000000.0,20315324.0,,,The Three Musketeers 
,164148.0,256.0,28000.0,7.1,85000000.0,148313048.0,,Genndy Tartakovsky,Hotel Transylvania 
107.0,142496.0,222.0,,7.1,85000000.0,127706877.0,2007.0,Kevin Lima,Enchanted 
44.0,159910.0,103.0,59000.0,8.6,,,,,Hannibal             
115.0,166693.0,298.0,19000.0,6.8,85000000.0,,2012.0,Daniel Espinosa,Safe House 
100.0,26413.0,84.0,372.0,4.8,85000000.0,,2000.0,Kevin Lima,102 Dalmatians 
,110073.0,,0.0,6.2,75000000.0,78009155.0,2011.0,Brett Ratner,Tower Heist 
138.0,182757.0,157.0,19000.0,6.9,,63224849.0,2006.0,Nancy Meyers,The Holiday 
140.0,188116.0,81.0,0.0,7.3,90000000.0,,1998.0,Tony Scott,
120.0,69860.0,187.0,0.0,6.6,85000000.0,112703470.0,2009.0,Nancy Meyers,It's Complicated 
122.0,256928.0,238.0,0.0,6.9,,117144465.0,2007.0,Steven Soderbergh,Ocean's Thirteen 
83.0,65270.0,107.0,863.0,,85000000.0,84303558.0,2006.0,Roger Allers,Open Season 
139.0,,459.0,49000.0,6.7,85000000.0,150832203.0,2014.0,Neil Burger,Divergent 
131.0,188887.0,187.0,0.0,,68000000.0,51396781.0,2001.0,Jean-Jacques Annaud,Enemy at the Gates 
104.0,82731.0,151.0,0.0,6.7,85000000.0,47592825.0,2003.0,,
130.0,106528.0,80.0,0.0,6.2,70000000.0,50016394.0,1993.0,John McTiernan,Last Action Hero 
145.0,119286.0,229.0,0.0,7.3,85000000.0,57010853.0,2005.0,Rob Marshall,Memoirs of a Geisha 
,179500.0,158.0,0.0,6.0,85000000.0,62494975.0,2006.0,Justin Lin,The Fast and the Furious: Tokyo Drift 
,35446.0,190.0,0.0,7.1,100000000.0,46440491.0,2011.0,Sarah Smith,Arthur Christmas 
178.0,169023.0,98.0,,7.1,90000000.0,44606335.0,1998.0,Martin Brest,Meet Joe Black 
108.0,61417.0,135.0,941.0,5.5,85000000.0,40048332.0,2002.0,Andrew Davis,Collateral Damage 
123.0,19228.0,84.0,0.0,7.8,,,1979.0,Bob Fosse,All That Jazz 
106.0,,382.0,18000.0,5.6,85000000.0,64933670.0,2012.0,Tarsem Singh,Mirror Mirror 
112.0,,393.0,,7.5,,31494270.0,2010.0,Edgar Wright,Scott Pilgrim vs. the World 
135.0,77029.0,149.0,0.0,5.4,60000000.0,31111260.0,,Jon Amiel,The Core 
109.0,39391.0,,,,65000000.0,123307945.0,2000.0,Peter Segal,Nutty Professor II: The Klumps 
86.0,71424.0,138.0,0.0,4.9,84000000.0,,2002.0,Raja Gosnell,Scooby-Doo 
95.0,203458.0,432.0,46000.0,7.1,35000000.0,13401683.0,2012.0,Pete Travis,Dredd 
107.0,246492.0,173.0,7000.0,6.4,70000000.0,137340146.0,2006.0,Frank Coraci,Click 
130.0,29932.0,127.0,0.0,6.9,8000000.0,,1982.0,George A. Romero,Creepshow 
82.0,10233.0,91.0,0.0,4.3,,43575716.0,2010.0,Brad Peyton,Cats & Dogs: The Revenge of Kitty Galore 
88.0,243053.0,238.0,0.0,6.1,85000000.0,80170146.0,2008.0,,Jumper 
120.0,208422.0,,3000.0,7.0,85000000.0,75754670.0,2008.0,Guillermo del Toro,Hellboy II: The Golden Army 
162.0,301279.0,377.0,12000.0,7.7,65000000.0,33048353.0,2007.0,David Fincher,
123.0,100001.0,170.0,,5.9,82000000.0,34543701.0,2000.0,Roger Spottiswoode,The 6th Day 
101.0,296904.0,,,6.7,81000000.0,242589580.0,2003.0,Tom Shadyac,Bruce Almighty 
113.0,,424.0,57000.0,6.5,80000000.0,102981571.0,2010.0,Sylvester Stallone,The Expendables 
110.0,,154.0,0.0,,80000000.0,180965237.0,1996.0,Brian De Palma,Mission: Impossible 
142.0,701607.0,673.0,140000.0,7.3,,407999255.0,2012.0,Gary Ross,The Hunger Games 
102.0,375879.0,383.0,56000.0,6.5,,254455986.0,2011.0,Todd Phillips,The Hangover Part II 
,215255.0,153.0,0.0,7.0,80000000.0,162831698.0,1992.0,Tim Burton,Batman Returns 
83.0,127345.0,166.0,0.0,6.8,80000000.0,155019340.0,2006.0,Tim Johnson,
85.0,,180.0,0.0,7.2,80000000.0,145771527.0,2002.0,Dean DeBlois,Lilo & Stitch 
97.0,27838.0,120.0,0.0,6.4,,82506325.0,2006.0,Gary Winick,Charlotte's Web 
120.0,135601.0,,0.0,6.1,75000000.0,140459099.0,1998.0,Mimi Leder,Deep Impact 
,125036.0,234.0,22000.0,6.7,84000000.0,53215979.0,2013.0,Dean Parisot,RED 2 
113.0,130070.0,134.0,0.0,6.4,82000000.0,158115031.0,2005.0,Peter Segal,The Longest Yard 
,22838.0,91.0,0.0,4.4,75000000.0,133103929.0,2011.0,Mike Mitchell,Alvin and the Chipmunks: Chipwrecked 
,107817.0,139.0,14000.0,5.4,80000000.0,133668525.0,2013.0,,Grown Ups 2 
110.0,168172.0,265.0,0.0,6.5,80000000.0,130313314.0,2008.0,Peter Segal,Get Smart 
128.0,91092.0,145.0,0.0,6.7,80000000.0,124590960.0,2003.0,Nancy Meyers,Something's Gotta Give 
138.0,786092.0,490.0,53000.0,8.1,80000000.0,127968405.0,2010.0,Martin Scorsese,
88.0,48500.0,141.0,0.0,5.6,80000000.0,120136047.0,2008.0,Seth Gordon,Four Christmases 
91.0,103022.0,163.0,0.0,6.3,75000000.0,128200012.0,2005.0,Chris Wedge,Robots 
138.0,283967.0,155.0,11000.0,7.3,80000000.0,112225777.0,1997.0,John Woo,Face/Off 
99.0,72326.0,144.0,0.0,6.1,80000000.0,109993847.0,2008.0,Adam Shankman,Bedtime Stories 
117.0,,226.0,0.0,7.7,80000000.0,104054514.0,2002.0,Sam Mendes,Road to Perdition 
117.0,172878.0,204.0,19000.0,6.4,80000000.0,103028109.0,2011.0,Dennis Dugan,Just Go with It 
54.0,213483.0,95.0,55000.0,8.8,,,,,Daredevil             
123.0,225282.0,139.0,0.0,6.8,75000000.0,101087161.0,1997.0,Simon West,Con Air 
118.0,150764.0,215.0,,6.6,80000000.0,101111837.0,2008.0,D.J. Caruso,Eagle Eye 
154.0,118483.0,198.0,0.0,7.2,,95632614.0,2003.0,Anthony Minghella,Cold Mountain 
118.0,227072.0,325.0,20000.0,6.9,80000000.0,94822707.0,2010.0,Albert Hughes,The Book of Eli 
90.0,63625.0,53.0,0.0,5.2,80000000.0,92969824.0,1997.0,Les Mayfield,Flubber 
113.0,58184.0,167.0,0.0,4.9,80000000.0,91188905.0,1999.0,Jan de Bont,
88.0,112167.0,46.0,0.0,6.3,80000000.0,90443603.0,1996.0,Joe Pytka,Space Jam 
93.0,65499.0,147.0,0.0,,65000000.0,82226474.0,2006.0,Shawn Levy,The Pink Panther 
104.0,139423.0,276.0,0.0,5.5,80000000.0,79363785.0,2008.0,Scott Derrickson,The Day the Earth Stood Still 
135.0,76099.0,80.0,0.0,6.7,,76081498.0,1997.0,Richard Donner,Conspiracy Theory 
,303185.0,406.0,82000.0,7.6,,85707116.0,2014.0,David Ayer,Fury 
98.0,60910.0,97.0,0.0,5.7,70000000.0,74329966.0,1998.0,Ivan Reitman,Six Days Seven Nights 
,16385.0,143.0,,4.6,80000000.0,100169068.0,,Eric Brevig,Yogi Bear 
83.0,,106.0,4000.0,7.0,80000000.0,,2002.0,Kelly Asbury,Spirit: Stallion of the Cimarron 
,,178.0,0.0,5.2,80000000.0,80360866.0,2011.0,Frank Coraci,Zookeeper 
130.0,58402.0,102.0,0.0,5.1,80000000.0,69102910.0,1998.0,Stephen Hopkins,Lost in Space 
129.0,86422.0,209.0,0.0,6.6,80000000.0,65948711.0,2004.0,Jonathan Demme,The Manchurian Candidate 
117.0,,,91.0,7.0,,821997.0,1997.0,Henry Jaglom,Déjà Vu 
89.0,56501.0,152.0,16000.0,6.7,80000000.0,169692572.0,2015.0,Genndy Tartakovsky,Hotel Transylvania 2 
25.0,11427.0,31.0,0.0,7.6,,,,,Bewitched             
74.0,27543.0,,607.0,,80000000.0,60507228.0,,James Algar,Fantasia 2000 
96.0,103787.0,124.0,3000.0,5.9,80000000.0,56684819.0,2002.0,Simon Wells,
114.0,22955.0,35.0,0.0,5.6,90000000.0,50628009.0,1998.0,Ron Underwood,Mighty Joe Young 
,155532.0,166.0,0.0,6.5,80000000.0,69772969.0,2001.0,Dominic Sena,Swordfish 
129.0,71574.0,137.0,951.0,5.9,,45356386.0,2005.0,Martin Campbell,The Legend of Zorro 
113.0,83560.0,121.0,32000.0,7.0,85000000.0,,1998.0,Vincent Ward,
,80639.0,87.0,0.0,5.3,80000000.0,39442871.0,,Steven Brill,Little Nicky 
118.0,98472.0,233.0,0.0,5.9,88000000.0,37899638.0,2005.0,Terry Gilliam,The Brothers Grimm 
106.0,172217.0,132.0,,6.3,70000000.0,37754208.0,1996.0,Tim Burton,Mars Attacks! 
81.0,979.0,63.0,257.0,6.4,,,2015.0,Lucile Hadzihalilovic,Evolution 
117.0,55913.0,95.0,0.0,6.9,,27779888.0,1997.0,Lee Tamahori,The Edge 
89.0,151424.0,258.0,0.0,6.3,80000000.0,38542418.0,2009.0,Jonathan Mostow,Surrogates 
145.0,45231.0,162.0,0.0,7.3,80000000.0,34566746.0,2000.0,Roger Donaldson,Thirteen Days 
114.0,53132.0,61.0,0.0,5.8,,32885565.0,1996.0,Rob Cohen,Daylight 
87.0,8913.0,113.0,0.0,5.2,80000000.0,36073232.0,2013.0,Barry Cook,Walking with Dinosaurs 3D 
119.0,65464.0,174.0,0.0,2.4,44000000.0,,2000.0,Roger Christian,Battlefield Earth 
91.0,24183.0,101.0,665.0,5.7,80000000.0,,2003.0,Joe Dante,Looney Tunes: Back in Action 
118.0,,205.0,0.0,5.8,,19673424.0,2009.0,Rob Marshall,Nine 
,53057.0,123.0,0.0,5.6,80000000.0,19480739.0,2003.0,Richard Donner,Timeline 
177.0,,79.0,,6.0,80000000.0,17593391.0,1997.0,Kevin Costner,The Postman 
97.0,,61.0,964.0,5.8,80000000.0,,1998.0,,Babe: Pig in the City 
,58752.0,202.0,21000.0,6.0,90000000.0,27356090.0,2015.0,,The Last Witch Hunter 
106.0,47612.0,145.0,995.0,5.7,70000000.0,17473245.0,,Antony Hoffman,Red Planet 
94.0,25843.0,101.0,941.0,6.0,86000000.0,15131330.0,2006.0,Luc Besson,Arthur and the Invisibles 
104.0,7630.0,113.0,0.0,7.8,40000000.0,19406406.0,2009.0,Jacques Perrin,Oceans 
,16474.0,113.0,785.0,4.2,52000000.0,1891821.0,,Peter Hyams,A Sound of Thunder 
,84508.0,272.0,20000.0,5.6,80000000.0,23219748.0,2014.0,Paul W.S. Anderson,Pompeii 
89.0,230.0,3.0,138.0,4.4,8000000.0,,2015.0,Andrés Couturier,Top Cat Begins 
135.0,610568.0,205.0,29000.0,8.2,58000000.0,170708996.0,,Ron Howard,A Beautiful Mind 
73.0,644348.0,186.0,17000.0,8.5,45000000.0,422783777.0,1994.0,Roger Allers,
94.0,67296.0,178.0,0.0,,79000000.0,103812241.0,2012.0,Brad Peyton,Journey 2: The Mysterious Island 
95.0,64387.0,169.0,15000.0,6.5,78000000.0,119793567.0,2013.0,Cody Cameron,Cloudy with a Chance of Meatballs 2 
124.0,204063.0,,,7.2,78000000.0,,2002.0,Brett Ratner,Red Dragon 
136.0,67856.0,140.0,0.0,,100000000.0,67286731.0,2004.0,Joe Johnston,
91.0,60370.0,,0.0,3.4,79000000.0,74158157.0,2011.0,Dennis Dugan,Jack and Jill 
107.0,191912.0,150.0,0.0,5.9,76000000.0,127083765.0,2003.0,,2 Fast 2 Furious 
108.0,28276.0,,,7.8,81200000.0,1339152.0,2015.0,Mark Osborne,The Little Prince 
99.0,65037.0,232.0,0.0,5.9,,15071514.0,2007.0,Oliver Hirschbiegel,The Invasion 
,16611.0,49.0,413.0,4.1,76000000.0,26000610.0,2000.0,Des McAnuff,The Adventures of Rocky & Bullwinkle 
87.0,24407.0,165.0,36000.0,6.8,75000000.0,323505540.0,2016.0,Yarrow Cheney,The Secret Life of Pets 
110.0,141533.0,202.0,0.0,5.8,78000000.0,66462600.0,2003.0,Stephen Norrington,The League of Extraordinary Gentlemen 
98.0,286877.0,306.0,56000.0,7.5,76000000.0,368049635.0,2013.0,,Despicable Me 2 
